Year,ID Geography,Geography,Date,Confirmed,ConfirmedGrowth,ConfirmedPC,deathIncrease,Deaths,DeathsPC,fips,hash,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCumulative,inIcuCurrently,ISO2 Geography,Negative,negativeIncrease,onVentilatorCumulative,onVentilatorCurrently,pending,Population,Positive,positiveIncrease,PositivePC,posNeg,recovered,total,totalTestResults,totalTestResultsIncrease
"2018","04000US12","Florida","2020/03/15",116,39,0.5446181979945374,1,4,0.018779937861880598,"12","f0ceb4fa49b8f6d9dec020348735370a6ec3cc8e",,,,0,,,"FL",678,200,,,454,21299325,116,39,0.14609571788413098,794,,1248,794,239
"2018","04000US12","Florida","2020/03/16",141,25,0.6619928096312911,0,4,0.018779937861880598,"12","17a2eda14a5e3730dbc41b995156468d1b6e23f4",,,,0,,,"FL",684,6,,,514,21299325,141,25,0.1709090909090909,825,,1339,825,31
"2018","04000US12","Florida","2020/03/17",186,45,0.8732671105774479,2,6,0.0281699067928209,"12","b9d174bb1ebb924772113f90cbac1fe703d57491",,,,0,,,"FL",940,256,,,872,21299325,186,45,0.16518650088809947,1126,,1998,1126,301
"2018","04000US12","Florida","2020/03/18",314,128,1.474225122157627,1,7,0.03286489125829105,"12","5978bb0f0395bc23b910abb20a5c9f8dcfb0898c",,,,0,,,"FL",1225,285,,,954,21299325,314,128,0.20402858999350226,1539,,2493,1539,413
"2018","04000US12","Florida","2020/03/19",390,76,1.8310439415333584,1,8,0.037559875723761196,"12","1c5b5851e5399d6bd6a8660b4f9a1ac067b0a5ff",,,,0,,,"FL",1533,308,,,1019,21299325,390,76,0.20280811232449297,1923,,2942,1923,384
"2018","04000US12","Florida","2020/03/20",520,130,2.441391922044478,2,10,0.0469498446547015,"12","affc5c0207b3feda8a11ad6f607b7f7a1504f18f",,,,0,,,"FL",1870,337,,,1026,21299325,520,130,0.2175732217573222,2390,,3416,2390,467
"2018","04000US12","Florida","2020/03/21",658,138,3.0892997782793588,2,12,0.0563398135856418,"12","bb152aee28c720cb3cb005484c50ea100a373453",158,158,,158,,,"FL",6579,4709,,,1002,21299325,658,138,0.09092165261848832,7237,,8239,7237,4847
"2018","04000US12","Florida","2020/03/22",830,172,3.8968371063402243,1,13,0.06103479805111195,"12","2d497f311268ed292cf463f58943175da2059b45",185,185,,27,,,"FL",7990,1411,,,963,21299325,830,172,0.09410430839002268,8820,,9783,8820,1583
"2018","04000US12","Florida","2020/03/23",1171,341,5.497826809065545,1,14,0.0657297825165821,"12","08eecc1f8f81ca521a0d324be6fc92819e278468",217,217,,32,,,"FL",11063,3073,,,860,21299325,1171,341,0.09571685466732058,12234,,13094,12234,3414
"2018","04000US12","Florida","2020/03/24",1412,241,6.629318065243852,4,18,0.0845097203784627,"12","a5c354de79ec12f6c3a1683ddd10db01ed21abff",259,259,,42,,,"FL",13127,2064,,,1008,21299325,1412,241,0.09711809615516885,14539,,15547,14539,2305
"2018","04000US12","Florida","2020/03/25",1682,270,7.896963870920792,4,22,0.1032896582403433,"12","ae20968ef0d353c6e821e436a4e4cc6cc104ae66",316,316,,57,,,"FL",15374,2247,,,1233,21299325,1682,270,0.09861632270168856,17056,,18289,17056,2517
"2018","04000US12","Florida","2020/03/26",2355,673,11.056688416182203,6,28,0.1314595650331642,"12","932a13929d9ea2c43c77a8b8251d5301127ee7ea",406,406,,90,,,"FL",23741,8367,,,1443,21299325,2355,673,0.09024371551195585,26096,,27539,26096,9040
"2018","04000US12","Florida","2020/03/27",2765,410,12.981632047024965,6,34,0.1596294718259851,"12","2634c2b0ec828df6aa3ee347da46fc77bc87ab01",456,456,,50,,,"FL",28186,4445,,,1517,21299325,2765,410,0.08933475493522018,30951,,32468,30951,4855
"2018","04000US12","Florida","2020/03/28",3763,998,17.667226543564173,20,54,0.2535291611353881,"12","ed1dd12ad51d64f1be5719f2da790e24ca08f337",526,526,,70,,,"FL",35366,7180,,,,21299325,3763,998,0.09616908175521992,39129,,39129,39129,8178
"2018","04000US12","Florida","2020/03/29",4246,483,19.934904040386257,2,56,0.2629191300663284,"12","ce3ceb21dfaeda6dd2644f96b146725f713b87df",594,594,,68,,,"FL",39070,3704,,,,21299325,4246,483,0.09802382491458121,43316,,43316,43316,4187
"2018","04000US12","Florida","2020/03/30",5473,1227,25.69564997951813,7,63,0.29578402132461945,"12","d67c3ad23eab9982fc4d3b6bb4754d34e93df714",652,652,,58,,,"FL",48225,9155,,,,21299325,5473,1227,0.10192185928712429,53698,,53698,53698,10382
"2018","04000US12","Florida","2020/03/31",6338,865,29.75681154214981,14,77,0.3615138038412015,"12","12f7f591e94875340a2f02a914d3c2185d473ef2",823,823,,171,,,"FL",54285,6060,,,1163,21299325,6338,865,0.10454777889579862,60623,,61786,60623,6925
"2018","04000US12","Florida","2020/04/01",6955,617,32.653616957344894,10,87,0.40846364849590305,"12","daad218a17419990aef20a510b7e391f2889661c",949,949,,126,,,"FL",59529,5244,,,1235,21299325,6955,617,0.10461163588231755,66484,,67719,66484,5861
"2018","04000US12","Florida","2020/04/02",8010,1055,37.6068255684159,41,128,0.6009580115801791,"12","bcff6be0e495c47a66ca782062db6bd92de26bca",1123,1123,,174,,,"FL",69286,9757,,,1285,21299325,8010,1055,0.10362761333057338,77296,,78581,77296,10812
"2018","04000US12","Florida","2020/04/03",9585,1575,45.001426101531386,35,163,0.7652824678716345,"12","41fa3439516c8956f2cb34b6eb7cdc9686fd135d",1287,1287,,164,,,"FL",82137,12851,,,1225,21299325,9585,1575,0.10450055602799764,91722,,92947,91722,14426
"2018","04000US12","Florida","2020/04/04",11111,1526,52.165972395838835,28,191,0.8967420329047986,"12","6404acdd37e1970add94140dd07b855dcb07c79b",1462,1462,,175,,,"FL",90956,8819,,,1281,21299325,11111,1526,0.10885986655824116,102067,,103348,102067,10345
"2018","04000US12","Florida","2020/04/05",12151,1040,57.04875623992779,27,218,1.0235066134724926,"12","8287836f080dc820579ec5f390f11c752d9b93f1",1572,1572,,110,,,"FL",101253,10297,,,1129,21299325,12151,1040,0.10714789601777715,113404,,114533,113404,11337
"2018","04000US12","Florida","2020/04/06",13324,1173,62.55597301792427,18,236,1.1080163338509554,"12","959a3eb4697381cdd5b1660f7264d8f8ef9fdbe9",1682,1682,,110,,,"FL",109950,8697,,,1142,21299325,13324,1173,0.10808442980677191,123274,,124416,123274,9870
"2018","04000US12","Florida","2020/04/07",14747,1423,69.2369359122883,60,296,1.3897154017791644,"12","28fd3e3438fc1cb20ee4d33e316de8ae278afe87",1999,1999,,317,,,"FL",123415,13465,,,1407,21299325,14747,1423,0.10673701886191572,138162,,139569,138162,14888
"2018","04000US12","Florida","2020/04/08",15455,708,72.56098491384117,13,309,1.4507501998302763,"12","a5a9e7098a0b8907ee45eef8ae9189addc00c297",2062,2062,,63,,,"FL",127679,4264,,,1324,21299325,15455,708,0.10797574301004653,143134,,144458,143134,4972
"2018","04000US12","Florida","2020/04/09",16364,909,76.82872579295353,45,354,1.6620245007764332,"12","e740581aeafaa4378c1c7f156e57761f3013ae3d",2268,2268,,206,,,"FL",136185,8506,,,1395,21299325,16364,909,0.10727045080597054,152549,,153944,152549,9415
"2018","04000US12","Florida","2020/04/10",17531,1167,82.3077726641572,36,390,1.8310439415333584,"12","31a9cb941492423c2e347dccff3c8e9608384aaf",2487,2487,,219,,,"FL",145299,9114,,,1411,21299325,17531,1167,0.10766443530062028,162830,,164241,162830,10281
"2018","04000US12","Florida","2020/04/11",18494,963,86.82904270440496,48,438,2.0564031958759257,"12","aaa35efd92d12825088f9f6e2e010d0a7da0b410",2661,2661,,174,,,"FL",154439,9140,,,1418,21299325,18494,963,0.10694315139389243,172933,,174351,172933,10103
"2018","04000US12","Florida","2020/04/12",19355,861,90.87142432917476,27,465,2.1831677764436197,"12","14eda61d6264294a180a2b24152084eb8dfdbb60",2772,2772,,111,,,"FL",163398,8959,,,1297,21299325,19355,861,0.10590797415090313,182753,,184050,182753,9820
"2018","04000US12","Florida","2020/04/13",20601,1246,96.72137497315056,18,483,2.2676774968220825,"12","72c062d61501b2fd57479cab436e57c54bcc2060",2833,2833,,61,,,"FL",175606,12208,,,1789,21299325,20601,1246,0.10499625395628087,196207,,197996,196207,13454
"2018","04000US12","Florida","2020/04/14",21367,766,100.3177330737007,54,537,2.5212066579574706,"12","2521a8cf2df905a521eb40d4234c0dca290f1486",3060,3060,,227,,,"FL",181813,6207,,,1275,21299325,21367,766,0.10516290973521016,203180,,204455,203180,6973
"2018","04000US12","Florida","2020/04/15",22511,1144,105.68879530219854,72,609,2.8592455394713214,"12","8ca083befe5232c986ecf1a3794019c65d3f676f",3344,3344,,284,,,"FL",190998,9185,,,1335,21299325,22511,1144,0.10543349460678472,213509,,214844,213509,10329
"2018","04000US12","Florida","2020/04/16",22897,386,107.50105930587002,37,646,3.032959964693717,"12","114007ab4458480617a9aecd71fee0821fd592da",3460,3460,,116,,,"FL",196351,5353,,,1325,21299325,22897,386,0.104434247974896,219248,,220573,219248,5739
"2018","04000US12","Florida","2020/04/17",24119,1222,113.23833032267454,53,699,3.2817941413636347,"12","2d03f1cf38cf9b6ddce9af288695f023170392c8",3665,3665,,205,,,"FL",210718,14367,,,1285,21299325,24119,1222,0.10270528068404894,234837,,236122,234837,15589
"2018","04000US12","Florida","2020/04/18",25269,1150,118.63756245796522,55,754,3.540018286964493,"12","124cc2a8c634186b59233240332c279234acee58",3842,3842,,177,,,"FL",221258,10540,,,0,21299325,25269,1150,0.10249992901386056,246527,,246527,246527,11690
"2018","04000US12","Florida","2020/04/19",25996,727,122.05081616436202,27,781,3.666782867532187,"12","1727b357ded9da7ff4b378fd43d9eb32b82b77b4",3930,3930,,88,,,"FL",230083,8825,,,1179,21299325,25996,727,0.10151554793637901,256079,,257258,256079,9552
"2018","04000US12","Florida","2020/04/20",26660,664,125.1682858494342,25,806,3.784157479168941,"12","d7c2a3eba5834daee3c4f893e004598a0d847cd5",4010,4010,,80,,,"FL",239565,9482,,,1104,21299325,26660,664,0.10014085829655367,266225,,267329,266225,10146
"2018","04000US12","Florida","2020/04/21",27495,835,129.08859787810178,50,856,4.0189067024424485,"12","435c983e6e471a9c56af90a28403e09c99a5ec8e",4235,4235,,225,,,"FL",249564,9999,,,1203,21299325,27495,835,0.09923879029376415,277059,,278262,277059,10834
"2018","04000US12","Florida","2020/04/22",28309,814,132.91031523299446,54,910,4.272435863577837,"12","d2c420124ca369a62d319c61978b3b2f0637d5cb",4469,4469,,234,,,"FL",260318,10754,,,1258,21299325,28309,814,0.09808160705685885,288627,,289885,288627,11568
"2018","04000US12","Florida","2020/04/23",28832,523,135.36579210843536,69,979,4.596389791695277,"12","35666a396621b06d22405ee3980aa96b780a1999",4693,4693,,224,,,"FL",267876,7558,,,1301,21299325,28832,523,0.09717297814686493,296708,,298009,296708,8081
"2018","04000US12","Florida","2020/04/24",30174,1342,141.66646126109632,52,1031,4.840528983899724,"12","20f414b9092be87dd549bb595081c66ace116acb",4888,4888,,195,,,"FL",286785,18909,,,1287,21299325,30174,1342,0.09519843260484795,316959,,318246,316959,20251
"2018","04000US12","Florida","2020/04/25",30839,665,144.78862593063394,44,1075,5.047108300380411,"12","2b945d84f36d4519e6f5cf87ffdf186f3a14cc0b",5045,5045,,157,,,"FL",302260,15475,,,1292,21299325,30839,665,0.09258208520589975,333099,,334391,333099,16140
"2018","04000US12","Florida","2020/04/26",31528,689,148.0234702273429,19,1094,5.136313005224344,"12","10b942ef8949681fad3306cf36898e014d15bb08",5155,5155,,110,,,"FL",313085,10825,,,1183,21299325,31528,689,0.09148813306520648,344613,,345796,344613,11514
"2018","04000US12","Florida","2020/04/27",32138,610,150.88741075127967,7,1101,5.169177896482635,"12","eb1119517a71b9f39d65a5a34dafb0d44f34fd49",5211,5211,,56,,,"FL",324325,11240,,,1099,21299325,32138,610,0.09015802481603981,356463,,357562,356463,11850
"2018","04000US12","Florida","2020/04/28",32846,708,154.21145975283255,53,1154,5.418012073152553,"12","91426e1052c657c54c9a3d110e5b7b1ee613ab0c",5266,5266,,55,,,"FL",334029,9704,,,1216,21299325,32846,708,0.08952913117546848,366875,,368091,366875,10412
"2018","04000US12","Florida","2020/04/29",33193,347,155.84061936235068,86,1240,5.821780737182986,"12","81356fd9b751e45264092c8c628acc10159c112e",5624,5624,,358,,,"FL",340295,6266,,,1252,21299325,33193,347,0.0888730026132031,373488,,374740,373488,6613
"2018","04000US12","Florida","2020/04/30",33690,497,158.17402664168935,50,1290,6.056529960456493,"12","76cbb19d5683ace16cff79455434e2b971ed617f",5795,5795,,171,,,"FL",348715,8420,,,1187,21299325,33690,497,0.08810031249591402,382405,,383592,382405,8917
"2018","04000US12","Florida","2020/05/01",34728,1038,163.04742051684735,24,1314,6.169209587627777,"12","a30019f74e7f74ea7a417b93742901aaf103bb07",5795,5795,,0,,,"FL",367971,19256,,,,21299325,34728,1038,0.08623810836381515,402699,,402699,402699,20294
"2018","04000US12","Florida","2020/05/02",35463,735,166.4982340989679,74,1388,6.516638438072568,"12","6fef4afbf7bffe883ca0cecf9eb9683715d5781b",5945,5945,,150,,,"FL",380549,12578,,,,21299325,35463,735,0.08524513715950502,416012,,416012,416012,13313
"2018","04000US12","Florida","2020/05/03",36078,615,169.38564954523207,15,1403,6.58706320505462,"12","b4bbb1861dfd7382b14b352add108a733db9e3c3",6244,6244,,299,,,"FL",392111,11562,,,1226,21299325,36078,615,0.0842571854951902,428189,,429415,428189,12177
"2018","04000US12","Florida","2020/05/04",36897,819,173.2308418224521,20,1423,6.680962894364023,"12","ab9900a3978e419e37fd28c4c86ff5943dbb92e4",6329,6329,,85,,,"FL",407373,15262,,,1181,21299325,36897,819,0.08305084745762711,444270,,445451,444270,16081
"2018","04000US12","Florida","2020/05/05",37439,542,175.77552340273695,113,1536,7.211496138962151,"12","cc9858355edd3f9217a9161416e34034e40cfd24",6546,6546,,217,,,"FL",428252,20879,,,1265,21299325,37439,542,0.08039451052307217,465691,,466956,465691,21421
"2018","04000US12","Florida","2020/05/06",38002,563,178.41879965679664,69,1605,7.535450067079591,"12","ef53ede20479581dcab76508f0c672a9542fe387",6776,6776,,230,,,"FL",442049,13797,,,1351,21299325,38002,563,0.0791624223259612,480051,,481402,480051,14360
"2018","04000US13","Georgia","2020/03/04",2,,0.019012355654631052,,,,"13","48907991a8aa8649a5af7d42f420ebff2edf484c",,,,,,,"GA",,,,,,10519475,2,,,2,,2,2,
"2018","04000US13","Georgia","2020/03/05",2,0,0.019012355654631052,0,,,"13","e29aedce13f22c232241760cf4102cd7031bff56",,,,0,,,"GA",,0,,,,10519475,2,0,,2,,2,2,0
"2018","04000US13","Georgia","2020/03/06",2,0,0.019012355654631052,0,,,"13","6c3aa0a20f9b02db48845fd1c0ecb9cc13a0aca0",,,,0,,,"GA",,0,,,,10519475,2,0,,2,,2,2,0
"2018","04000US13","Georgia","2020/03/07",6,4,0.05703706696389316,0,,,"13","ff812a8ca7c6b59e1ad8cbbed8f7479e0952c55f",,,,0,,,"GA",,0,,,,10519475,6,4,,6,,6,6,4
"2018","04000US13","Georgia","2020/03/08",7,1,0.06654324479120868,0,,,"13","45a994c2b31af670e6050c1b172d364897e1b947",,,,0,,,"GA",,0,,,,10519475,7,1,,7,,7,7,1
"2018","04000US13","Georgia","2020/03/09",12,5,0.11407413392778631,0,,,"13","0fbf01765ded5020e80a3175a463a6521d57dbf8",,,,0,,,"GA",,0,,,,10519475,12,5,,12,,12,12,5
"2018","04000US13","Georgia","2020/03/10",17,5,0.16160502306436395,0,,,"13","8f8a65df093f47241910352b46d2feea39cc5593",,,,0,,,"GA",,0,,,,10519475,17,5,,17,,17,17,5
"2018","04000US13","Georgia","2020/03/11",22,5,0.20913591220094158,0,,,"13","4a03ebf8087c8597fc843c26f81394a7c705efca",,,,0,,,"GA",,0,,,,10519475,22,5,,22,,22,22,5
"2018","04000US13","Georgia","2020/03/12",31,9,0.29469151264678134,0,,,"13","713e2aa927927b19f521af9d6936987a5e3ff36c",,,,0,,,"GA",,0,,,,10519475,31,9,,31,,31,31,9
"2018","04000US13","Georgia","2020/03/13",42,11,0.3992594687472521,1,1,0.009506177827315526,"13","82c655db35cf7f6efe85941f7dd4f1bb55a795f8",,,,0,,,"GA",,0,,,,10519475,42,11,,42,,42,42,11
"2018","04000US13","Georgia","2020/03/14",66,24,0.6274077366028248,0,1,0.009506177827315526,"13","eda8bef61f292923caf8c996ab79bee7811128b5",,,,0,,,"GA",,0,,,,10519475,66,24,,66,,66,66,24
"2018","04000US13","Georgia","2020/03/15",99,33,0.9411116049042372,0,1,0.009506177827315526,"13","d0cc540aa98b638298a63382f6b30d7c21f4e0cd",,,,0,,,"GA",,0,,,,10519475,99,33,,99,,99,99,33
"2018","04000US13","Georgia","2020/03/16",121,22,1.1502475171051787,0,1,0.009506177827315526,"13","169e6987762f55fb90407bf326ea0f8a8e49a62e",,,,0,,,"GA",,0,,,,10519475,121,22,,121,,121,121,22
"2018","04000US13","Georgia","2020/03/17",146,25,1.3879019627880669,0,1,0.009506177827315526,"13","fc82728db34fbde1b3adc08844d65b67d2e348c3",,,,0,,,"GA",,0,,,,10519475,146,25,,146,,146,146,25
"2018","04000US13","Georgia","2020/03/18",197,51,1.8727170319811588,0,1,0.009506177827315526,"13","008b6e3c72c6952b8452de48087a19c122b0529a",,,,0,,,"GA",1311,1311,,,,10519475,197,51,0.1306366047745358,1508,,1508,1508,1362
"2018","04000US13","Georgia","2020/03/19",287,90,2.728273036439556,9,10,0.09506177827315526,"13","b5eea88a2941fab0e43ed38379304dd95d03b625",,,,0,,,"GA",1544,233,,,,10519475,287,90,0.1567449481157837,1831,,1831,1831,323
"2018","04000US13","Georgia","2020/03/20",420,133,3.992594687472521,3,13,0.12358031175510184,"13","2a0014800bc0d1e4682848e5aa4380ba986eecab",,,,0,,,"GA",1966,422,,,,10519475,420,133,0.1760268231349539,2386,,2386,2386,555
"2018","04000US13","Georgia","2020/03/21",507,87,4.819632158448972,1,14,0.13308648958241737,"13","28c56c7b4767a7299d125fa6de677836cc0e5af1",,,,0,,,"GA",2557,591,,,,10519475,507,87,0.16546997389033943,3064,,3064,3064,678
"2018","04000US13","Georgia","2020/03/22",600,93,5.703706696389316,9,23,0.2186420900282571,"13","44f1c92fc037da18081686b3f2acfe4dd856a2fa",,,,0,,,"GA",3420,863,,,,10519475,600,93,0.14925373134328357,4020,,4020,4020,956
"2018","04000US13","Georgia","2020/03/23",772,172,7.338769282687586,2,25,0.23765444568288815,"13","22c307e45669f61e0b08d0facb0adee93a43686a",,,,0,,,"GA",4297,877,,,,10519475,772,172,0.152298283685145,5069,,5069,5069,1049
"2018","04000US13","Georgia","2020/03/24",1026,254,9.75333845082573,7,32,0.30419769047409684,"13","94d945abc6d16545885ec8dd006c53143c44b67b",,,,0,,,"GA",4458,161,,,,10519475,1026,254,0.18708971553610504,5484,,5484,5484,415
"2018","04000US13","Georgia","2020/03/25",1247,221,11.854203750662462,8,40,0.38024711309262105,"13","5c6d38b42159b4511d860e923c28ca750947d12e",394,394,,394,,,"GA",4932,474,,,,10519475,1247,221,0.20181259103414792,6179,,6179,6179,695
"2018","04000US13","Georgia","2020/03/26",1525,278,14.496921186656179,8,48,0.45629653571114526,"13","8421120563bf9d574d29851abca3ff2328e1d348",473,473,,79,,,"GA",7401,2469,,,,10519475,1525,278,0.17084920457091643,8926,,8926,8926,2747
"2018","04000US13","Georgia","2020/03/27",2001,476,19.02186183245837,16,64,0.6083953809481937,"13","be018fcd1518d922f594af57500b220b9160a3dc",566,566,,93,,,"GA",7864,463,,,,10519475,2001,476,0.20283831728332488,9865,,9865,9865,939
"2018","04000US13","Georgia","2020/03/28",2366,365,22.491616739428537,5,69,0.6559262700847713,"13","7f3cea117905f639f72b54047a96df0035e6519c",617,617,,51,,,"GA",8685,821,,,,10519475,2366,365,0.21409827164962447,11051,,11051,11051,1186
"2018","04000US13","Georgia","2020/03/29",2651,285,25.200877420213462,11,80,0.7604942261852421,"13","1e2e481677e6782aa5c471ed768737f069495d57",666,666,,49,,,"GA",9913,1228,,,,10519475,2651,285,0.21099968163005411,12564,,12564,12564,1513
"2018","04000US13","Georgia","2020/03/30",2809,158,26.702853516929313,7,87,0.8270374709764509,"13","152298b7712789753f67915a9b529907d021304c",707,707,,41,,,"GA",9915,2,,,,10519475,2809,158,0.2207639107198994,12724,,12724,12724,160
"2018","04000US13","Georgia","2020/03/31",3929,1120,37.3497726835227,24,111,1.0551857388320234,"13","d04275dc3a9b657f43ff493f4b64cd4a09ac6ac1",833,833,,126,,,"GA",12252,2337,,,,10519475,3929,1120,0.24281564798220134,16181,,16181,16181,3457
"2018","04000US13","Georgia","2020/04/01",4638,709,44.08965276308941,28,139,1.3213587179968582,"13","c401444fb6e25191fac37ceb59c397f091d38b6f",952,952,,119,,,"GA",15688,3436,,,,10519475,4638,709,0.22818065531831153,20326,,20326,20326,4145
"2018","04000US13","Georgia","2020/04/02",5348,710,50.83903902048343,24,163,1.5495069858524309,"13","5f00eb2b4065bc5486a92a12686d62ba5e78c69a",1056,1056,,104,,,"GA",17609,1921,,,,10519475,5348,710,0.2329572679357059,22957,,22957,22957,2631
"2018","04000US13","Georgia","2020/04/03",5831,483,55.430522911076835,21,184,1.7491367202260568,"13","f9a207a71fe91a98a6c8cb908ee256dbdbd982ca",1158,1158,,102,,,"GA",19434,1825,,,,10519475,5831,483,0.23079358796754404,25265,,25265,25265,2308
"2018","04000US13","Georgia","2020/04/04",6160,329,58.55805541626364,17,201,1.9107417432904208,"13","af0ae8ea9cb453cf1c89364e11343f3c13e5b168",1239,1239,,81,,,"GA",20134,700,,,,10519475,6160,329,0.23427397885449153,26294,,26294,26294,1029
"2018","04000US13","Georgia","2020/04/05",6647,487,63.187564018166306,10,211,2.005803521563576,"13","8dab7f0cb6fcc1ce9113f7a53f03cca645f5c317",1283,1283,,44,,,"GA",21185,1051,,,,10519475,6647,487,0.23882581201494682,27832,,27832,27832,1538
"2018","04000US13","Georgia","2020/04/06",7314,667,69.52818462898576,18,229,2.1769147224552556,"13","488483cb239fbad5786c9c7ebdd4a35b43f2c153",1332,1332,,49,,,"GA",23960,2775,,,,10519475,7314,667,0.2338683890771887,31274,,31274,31274,3442
"2018","04000US13","Georgia","2020/04/07",8818,1504,83.82547608126832,100,329,3.1275325051868084,"13","2f9537b52e862d51e01abd34dd201fcc0cc2739f",1774,1774,,442,,,"GA",24895,935,,,,10519475,8818,1504,0.26156082223474625,33713,,33713,33713,2439
"2018","04000US13","Georgia","2020/04/08",9901,1083,94.12066666825103,33,362,3.4412363734882208,"13","e93a3ac3c82c23e12b4aa99a7a1a14ba4abb2ca1",1993,1993,,219,,,"GA",28886,3991,,,,10519475,9901,1083,0.2552659396189445,38787,,38787,38787,5074
